"","DATASET_CODE","VERSION_CODE","VESSEL_CODE","moc_id","moc_id_noNet","CRUISE_NUMBER","GEAR_CODE","SAMPLE_CODE_1","net_number","SAMPLE_CODE_3","LOCATION_CODE_1","LOCATION_CODE_2","LOCATION_CODE_3","LOCATION_CODE_4","START_TIME","END_TIME","MINIMUM_DEPTH","MAXIMUM_DEPTH","WATER_VOLUME_FILTERED","SAMPLE_VOLUME","TOTAL_NUMBER_SPECIMENS","ROW_NUMBER","SPECIES_CODE","NUMBER_SPECIES","JOB_NUMBER","SEQUENCE_NUMBER","DATE_LOADED","tow_id","station_id","TRAWL_MONTH.y","TRAWL_DAY.y","TRAWL_YEAR.y","LATITUDE_RAW_N","LONGITUDE_RAW_W","TRAWL_NOTES","cruise_id","replicate","LATITUDE_DEGREES","LATITUDE_MINUTES","LATITUDE_SECONDS","LATITUDE_DIRECTION","LONGITUDE_DEGREES","LONGITUDE_MINUTES","LONGITUDE_SECONDS","LONGITUDE_DIRECTION","LATITUDE_DD","LONGITUDE_DD","STATION_NUMBER"
"6019","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,7,8531510100,3,"D89475",1975,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6020","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,7,8531591407,5,"D89475",2138,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6021","RB008","AA1",1,"TC8505_010_3","TC8505_010",8505,50,1,3,1,1,3,3,1,818,831,120,160,628.2,8,22,7,8520000102,1,"D89475",1951,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6022","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,7,8531590500,8,"D89475",1994,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6023","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,8,8531591304,1,"D89475",1995,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6024","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,8,8531590104,4,"D89475",1976,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6025","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,8,8531591304,2,"D89475",2139,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6026","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,8,8531590204,1,"D89475",2088,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6027","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,8,8531593003,2,"D89475",1960,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6028","RB008","AA1",1,"TC8505_010_3","TC8505_010",8505,50,1,3,1,1,3,3,1,818,831,120,160,628.2,8,22,8,8.52e+09,3,"D89475",1952,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6029","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,8,8531590401,1,"D89475",2028,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6030","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,9,8531590401,60,"D89475",2140,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6031","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,9,8531270100,1,"D89475",1961,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6032","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,9,8531590500,4,"D89475",1977,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6033","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,9,8531590500,5,"D89475",2029,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6034","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,9,8531590401,5,"D89475",2089,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6035","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,9,8531591305,3,"D89475",1996,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6036","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,10,8531592107,5,"D89475",1997,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6037","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,10,8531591304,5,"D89475",2030,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6038","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,10,8531591305,1,"D89475",1978,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6039","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,10,8531590500,8,"D89475",2090,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6040","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,10,8531530101,1,"D89475",1962,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6041","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,10,8531590500,16,"D89475",2141,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6042","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,11,8531591614,1,"D89475",2031,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6043","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,11,8531592105,1,"D89475",1998,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6044","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,11,8531591305,1,"D89475",2091,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6045","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,11,8531591600,4,"D89475",2142,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6046","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,11,8531592100,2,"D89475",1979,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6047","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,11,8531510100,4,"D89475",1963,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6048","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,12,8531593003,4,"D89475",1999,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6049","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,12,8531591614,17,"D89475",2143,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6050","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,12,8531593003,14,"D89475",1980,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6051","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,12,8531591600,3,"D89475",2092,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6052","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,12,8531510103,2,"D89475",1964,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6053","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,12,8531591691,1,"D89475",2032,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6054","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,13,8531591614,17,"D89475",2093,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6055","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,13,8531592104,1,"D89475",1981,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6056","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,13,8531590201,14,"D89475",2144,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6057","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,13,8541240000,1,"D89475",1965,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6058","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,13,8531592104,1,"D89475",2000,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6059","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,13,8531592107,8,"D89475",2033,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6060","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,14,8531591600,3,"D89475",2034,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6061","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,14,8542070102,3,"D89475",1982,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6062","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,14,8531591802,2,"D89475",2001,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6063","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,14,8555580002,1,"D89475",1966,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6064","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,14,8531590000,12,"D89475",2145,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6065","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,14,8531591691,2,"D89475",2094,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6066","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,15,8531591600,1,"D89475",2002,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6067","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,15,8542070100,4,"D89475",1983,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6068","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,15,8531592107,1,"D89475",2095,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6069","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,15,8531530201,2,"D89475",2146,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6070","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,15,8531592105,1,"D89475",2035,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6071","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,15,8520000059,1,"D89475",1967,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6072","RB008","AA1",1,"TC8505_010_4","TC8505_010",8505,50,1,4,1,1,3,3,1,831,843,100,120,598.4,16,54,16,8.52e+09,6,"D89475",1968,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6073","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,16,8541070000,1,"D89475",1984,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6074","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,16,8531591802,1,"D89475",2036,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6075","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,16,8531591304,16,"D89475",2096,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6076","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,16,8531530102,1,"D89475",2147,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6077","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,16,8531590303,1,"D89475",2003,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6078","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,17,8541240000,1,"D89475",1985,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6079","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,17,8531590000,3,"D89475",2004,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6080","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,17,8531640000,2,"D89475",2148,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6081","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,17,8531591305,1,"D89475",2037,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6082","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,17,8531591692,1,"D89475",2097,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6083","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,18,8531590000,2,"D89475",2098,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6084","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,18,8531520000,2,"D89475",2005,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6085","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,18,8520000064,1,"D89475",1986,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6086","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,18,8531590000,1,"D89475",2038,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6087","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,18,8531520301,1,"D89475",2149,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6088","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,19,8531490100,2,"D89475",2150,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6089","RB008","AA1",1,"TC8505_010_6","TC8505_010",8505,50,1,6,1,1,3,3,1,855,907,60,80,609.9,22,87,19,8531520004,6,"D89475",2006,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6090","RB008","AA1",1,"TC8505_010_5","TC8505_010",8505,50,1,5,1,1,3,3,1,843,855,80,100,562.2,14,81,19,8.52e+09,21,"D89475",1987,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6091","RB008","AA1",1,"TC8505_010_7","TC8505_010",8505,50,1,7,1,1,3,3,1,907,920,40,60,623.8,38,180,19,8531470204,1,"D89475",2039,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6092","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,19,8531640101,1,"D89475",2099,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6093","RB008","AA1",1,"TC8505_010_9","TC8505_010",8505,50,1,9,1,1,3,3,1,932,945,0,20,643.2,38,260,20,8541200000,1,"D89475",2151,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
"6094","RB008","AA1",1,"TC8505_010_8","TC8505_010",8505,50,1,8,1,1,3,3,1,920,932,20,40,651.9,38,274,20,8531470101,8,"D89475",2100,"4/8/2016","TC_8505_W15D1_1","W15D1",12,14,1985,"21°31.4'","157°33.7'","","TC_8505",1,21,31,4,"N",157,33,7,"W",21.5177777777778,-157.551944444444,10
